           * c:\users\user\desktop\esim\zerocrossing\zerocrossing.cir
           Transient Analysis  Wed Mar 09 20:44:40  2022
--------------------------------------------------------------------------------
Index   time            a3#branch_1_0   v1#branch       v2#branch       
--------------------------------------------------------------------------------
343	2.236585e-01	0.000000e+00	-1.11962e-03	-3.25024e-04	
344	2.236585e-01	0.000000e+00	-1.11302e-03	-3.18112e-04	

Index   time            a3#branch_1_0   v1#branch       v2#branch       
--------------------------------------------------------------------------------
345	2.236585e-01	0.000000e+00	-1.10764e-03	-3.12444e-04	
346	2.236586e-01	0.000000e+00	-1.09916e-03	-3.03537e-04	
347	2.236586e-01	0.000000e+00	-1.09196e-03	-2.95928e-04	
348	2.236587e-01	0.000000e+00	-1.08899e-03	-2.92780e-04	
349	2.236587e-01	0.000000e+00	-1.08744e-03	-2.91105e-04	
350	2.236587e-01	0.000000e+00	-1.08605e-03	-2.89631e-04	
351	2.236588e-01	0.000000e+00	-1.08530e-03	-2.88806e-04	
352	2.236588e-01	0.000000e+00	-1.08446e-03	-2.87917e-04	
353	2.236589e-01	0.000000e+00	-1.08400e-03	-2.87421e-04	
354	2.236590e-01	0.000000e+00	-1.08316e-03	-2.86557e-04	
355	2.236591e-01	0.000000e+00	-1.08249e-03	-2.85856e-04	
356	2.236592e-01	0.000000e+00	-1.08116e-03	-2.84493e-04	
357	2.236594e-01	0.000000e+00	-1.07976e-03	-2.83070e-04	
